image_id,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,CLIP_cosine,EfficientNet,SwAV
8926,0.1157317966113342,0.17922633941488314,98.29659318637275,98.59719438877755,71.84368737474949,75.85170340681363,0.5933780074119568,0.7094839570839316,0.4426511675213648
9188,0.07977747781516992,0.4349259051494849,81.26252505010021,97.49498997995991,82.96593186372746,99.19839679358716,0.8184552192687988,0.8472646653687771,0.39261345834178074
9298,0.09324507299569454,0.2534918139647714,95.69138276553106,99.6993987975952,98.49699398797596,99.6993987975952,0.6238283514976501,0.7140013084630537,0.3277039289629368
9376,0.1925169913487177,0.5850180156493756,83.76753507014027,90.8817635270541,97.29458917835672,95.09018036072143,0.785452127456665,0.5257044368408417,0.27282827750724253
9712,-0.1908191997902419,0.1682642730050081,40.08016032064128,45.89178356713427,50.701402805611224,48.897795591182366,0.5068846344947815,0.9776226924547213,0.7025696427221882
9877,-0.006182606127944315,0.37385188823567495,45.390781563126254,57.414829659318634,95.39078156312625,98.39679358717436,0.7049485445022583,0.7779801205286956,0.45035168819658383
10115,0.117093002629288,0.4117713182166306,47.09418837675351,64.32865731462925,59.21843687374749,47.49498997995992,0.37788569927215576,0.9593104429012023,0.624020099495814
10191,0.001881692431633962,0.5802121577025154,88.97795591182364,96.6933867735471,98.79759519038076,98.99799599198397,0.8128654956817627,0.3359820151340054,0.3070928155972494
10361,0.08377965078387467,0.20849472173525344,90.4809619238477,91.78356713426854,96.39278557114228,78.55711422845691,0.5462636947631836,0.8391507361003971,0.4351068015026776
10602,0.31132412049578884,0.24648786588445742,44.28857715430862,95.29058116232464,95.39078156312625,94.28857715430861,0.730274498462677,0.9599265062504145,0.5530177401267701
10622,0.09564642030835804,0.2538478454610238,66.43286573146293,79.95991983967936,76.35270541082164,96.19238476953907,0.6757485270500183,1.041338257750303,0.6841681721402212
11050,0.053198318200846584,0.26461911739741667,49.298597194388776,97.79559118236473,95.79158316633266,82.96593186372746,0.5920436382293701,0.6770931071976998,0.3723950935134058
11274,0.30454727667980697,0.36159681913792774,96.09218436873746,98.59719438877755,99.09819639278557,98.59719438877755,0.8101828098297119,0.6939272698253687,0.3645466427366674
11493,-0.0008917853549923697,0.18633224651716163,25.95190380761523,22.44488977955912,51.00200400801603,60.32064128256513,0.5912045240402222,0.9225576044529606,0.56237427059497
11757,0.12247146751864701,0.12372307090152684,89.67935871743487,92.18436873747495,98.59719438877755,99.79959919839679,0.7039791345596313,0.7418631201021708,0.26861053554877673
11886,0.23731381429148923,0.385645253615865,86.07214428857716,95.29058116232466,97.59519038076152,96.19238476953907,0.6941111087799072,0.780508394845084,0.3599836333092829
12122,0.1336897901626811,0.3677510922872098,99.49899799599199,100.0,99.79959919839679,100.0,0.6605334877967834,0.6280925326245042,0.21652931301829714
12225,0.12383539636963099,0.47316855380517564,77.15430861723448,96.99398797595191,66.43286573146293,87.97595190380761,0.5618779063224792,0.975443034194831,0.5138601829532704
12292,0.008734905199304858,0.29292348015848246,90.28056112224448,85.67134268537075,96.79358717434869,97.89579158316633,0.6355003118515015,0.5764512107490922,0.35267015346738334
12340,0.045401151448827975,0.37037542620660224,36.67334669338677,87.77555110220442,87.87575150300601,90.5811623246493,0.6088279485702515,0.827285415130827,0.5209543778006531
12386,-0.04754445935200831,0.2040629116463024,81.36272545090179,92.48496993987976,97.79559118236472,93.88777555110221,0.5929161310195923,0.7795896797780171,0.520257383813355
12597,0.019681252688953155,0.09912384792240331,80.36072144288576,98.89779559118236,98.39679358717436,91.88376753507015,0.5476616024971008,0.8210327608730246,0.4912225736507037
13041,0.1429525896735181,0.2649308885254083,88.07615230460922,98.59719438877755,50.701402805611224,96.49298597194388,0.6987793445587158,0.9475295487430513,0.6374544206379961
13134,0.23620628696398133,0.34940137482489564,98.39679358717436,99.6993987975952,98.49699398797594,93.687374749499,0.6554977893829346,0.7389021817307282,0.3813591611613017
13223,0.5276080683601381,0.38893388796143347,91.98396793587173,96.39278557114228,81.56312625250501,90.1803607214429,0.5792929530143738,0.7992289074266123,0.3501305897342419
13298,-0.288816473177644,0.11828296406646002,96.09218436873746,99.79959919839679,98.39679358717434,97.89579158316633,0.6617803573608398,0.48223029147172414,0.31292679954125907
13587,0.3113225566518418,0.2139747476900502,99.59919839679358,93.5871743486974,91.88376753507015,54.90981963927855,0.46934130787849426,0.9345121164680328,0.37590504740532427
