image_id,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,CLIP_cosine,EfficientNet,SwAV
13879,0.230105708151079,0.24106686931116977,91.08216432865731,90.5811623246493,69.63927855711424,27.75551102204409,0.44994813203811646,0.8723801902398293,0.48245708239384666
13895,0.2956046363450349,0.2108747090787308,90.38076152304609,94.38877755511022,46.09218436873748,67.83567134268537,0.5448628067970276,0.9791185749928482,0.5037917117349098
13938,0.35529576162324805,0.4618877700285594,91.38276553106212,98.79759519038076,82.06412825651302,96.79358717434869,0.7281441688537598,0.8808711902371329,0.35276926333708886
14049,0.009937810221084718,0.30410828663337286,56.91382765531062,82.26452905811624,99.6993987975952,92.48496993987976,0.6575688123703003,0.8804669154147631,0.66928795640057
14170,0.27261327396714247,0.3520476814584158,93.9879759519038,98.39679358717434,98.89779559118236,94.38877755511021,0.7126453518867493,0.6937104218802301,0.32113518257754137
14245,-0.051898909503662966,0.4596117663539243,96.8937875751503,98.69739478957916,99.59919839679358,99.79959919839679,0.8710787296295166,0.5493959712363354,0.26244034268276517
14274,0.031277817132028506,0.19364330555167225,55.81162324649299,65.93186372745491,69.13827655310621,59.21843687374749,0.49685245752334595,1.0321012487985406,0.6352033651631013
14728,-0.004855880323605393,0.09089517018823537,89.97995991983969,69.13827655310621,8.717434869739478,70.34068136272545,0.5992223024368286,0.9717878204038651,0.6881170257719105
15068,0.09418033041567415,0.38021445268104437,60.62124248496994,70.84168336673346,56.71342685370742,79.95991983967936,0.6563025116920471,0.9840633145573355,0.5338075144869296
15181,0.0025914015539728573,0.11969850045271321,89.77955911823648,98.59719438877755,99.6993987975952,99.89979959919839,0.5798380970954895,0.6869181215702866,0.58012125856516
15182,0.19794637734464576,0.28054373337275984,75.65130260521042,90.08016032064128,94.78957915831663,86.67334669338678,0.5192568302154541,0.7607059979180689,0.4084002016564866
15191,0.07240307132325567,0.11575650739377161,84.2685370741483,99.09819639278558,92.48496993987976,96.7935871743487,0.6042379140853882,0.8415199029414584,0.510550504405986
